Date,Close,High,Low,Open,Volume,return,side,timestamp
,AAPL,AAPL,AAPL,AAPL,AAPL,,,
2023-03-28,155.69491577148438,156.5245100617194,154.04562789125012,156.0109545619661,45992200,-0.0020257474314483805,-1,2023-03-28
2023-03-29,158.77622985839844,159.05275625859912,157.37384166607825,157.39358278783644,51305700,0.008784647036250412,1,2023-03-29
2023-03-30,160.34649658203125,160.45513302219786,159.27001781009866,159.5267880006936,49501700,0.005138375765041243,1,2023-03-30
2023-03-31,162.85498046875,162.95374634284104,159.9020707098414,160.42549668949934,68749800,0.01514400035770425,1,2023-03-31
2023-04-03,164.10923767089844,164.22774466628186,162.18342364813336,162.23280658606208,56976200,0.011566286279100623,1,2023-04-03
2023-04-04,163.5759735107422,164.77095946962157,163.06241797980005,164.5339454319251,46278300,-0.005822336045416671,-1,2023-04-04
2023-04-05,161.72914123535156,163.00315186770885,159.79345641920935,162.69699871298138,51511700,-0.005948834245782534,-1,2023-04-05
2023-04-06,162.6179962158203,162.91427882271006,159.99098020805553,160.41564039126865,45390100,0.013729059206321212,1,2023-04-06
2023-04-10,160.02059936523438,160.02059936523438,158.09478511621296,159.41816361866267,47716900,0.0037789655387874175,1,2023-04-10
2023-04-11,158.8058319091797,160.34648306196001,158.5194199230912,160.33661250261622,47644200,-0.009547292845615995,-1,2023-04-11
2023-04-12,158.11453247070312,160.05021717246308,157.79849370413785,159.22063801456596,50133100,-0.006946998565359655,-1,2023-04-12
2023-04-13,163.50682067871094,163.74384976611952,159.4181631056541,159.62556544083142,68445600,0.02431474699657796,1,2023-04-13
2023-04-14,163.1611785888672,164.2574136863755,161.7884170766324,162.5488571823505,49386500,0.0037669991480147455,1,2023-04-14
2023-04-17,163.180908203125,163.33892759169828,161.99579292794192,163.04264500551295,41516200,0.0008480186125990091,1,2023-04-17
2023-04-18,164.40553283691406,165.33387789076258,163.5956947875371,164.04012619342146,49923000,0.0022275442720749326,1,2023-04-18
2023-04-19,165.5511474609375,166.0745734796078,163.4870550672227,163.74384033117565,47720200,0.011037405291744304,1,2023-04-19
2023-04-20,164.5832977294922,165.78816920558748,163.50681889136789,164.03024493447634,52456400,0.0033716513392805536,1,2023-04-20
2023-04-21,162.97352600097656,164.38578477260316,162.45009994594136,163.00315275355902,58337300,-0.00018175570277006238,-1,2023-04-21
2023-04-24,163.2796630859375,163.5463189024918,161.85751882372426,162.95375377005053,41949600,0.002000011097301116,1,2023-04-24
2023-04-25,161.73902893066406,164.24752277490956,161.69951654722522,163.14141715156464,48714100,-0.008596150783695251,-1,2023-04-25
2023-04-26,161.72914123535156,163.23029532612622,160.78105501874768,161.0378252295865,45498800,0.004292879668360354,1,2023-04-26
2023-04-27,166.32147216796875,166.4696059197472,163.14140369362494,163.14140369362494,64902300,0.01949271247117558,1,2023-04-27
2023-04-28,167.57569885253906,167.7436038513408,165.79803368662212,166.40046934782268,55275900,0.007062657391066799,1,2023-04-28
2023-05-01,167.48683166503906,168.33616700655767,166.548616072207,167.18067853080987,52472900,0.0018312710351439936,1,2023-05-01
2023-05-02,166.4498748779297,168.2374411469596,165.46227619804043,167.98065584567004,48425700,-0.00911284076153828,-1,2023-05-02
2023-05-03,165.37338256835938,168.80035091617836,165.08698560494395,167.39796271242133,65136000,-0.012094413284706772,-1,2023-05-03
2023-05-04,163.7339324951172,164.96843049805557,162.27229107911376,162.84509996082386,81235400,0.005458147248564174,1,2023-05-04
2023-05-05,171.41748046875,172.13842316096267,168.64231599957478,168.85958887715515,113453200,0.015148038726161482,1,2023-05-05
2023-05-08,171.34835815429688,171.69402369424722,169.9755966946327,170.34100335662225,55962800,0.005913754045264406,1,2023-05-08
2023-05-09,169.63983154296875,171.38787037771158,169.4719415736773,170.90395666315388,45326900,-0.007396698969800196,-1,2023-05-09
2023-05-10,171.40760803222656,171.87178057282452,169.76819076413835,170.87431142683658,53724500,0.00312098758986555,1,2023-05-10
2023-05-11,171.59524536132812,172.42482451357537,170.03483786854437,171.6940112425966,49514700,-0.0005752436008318935,-1,2023-05-11
2023-05-12,170.66561889648438,172.13916641173466,169.11293731632776,171.70401959715826,45533100,-0.006047620219434138,-1,2023-05-12
2023-05-15,170.171142578125,171.29856159606754,169.57775779377548,171.24911034897144,37266700,-0.006294735012928004,-1,2023-05-15
2023-05-16,170.171142578125,171.2293268320526,169.90411791612752,170.0920236008516,42110300,0.00046515395371543843,1,2023-05-16
2023-05-17,170.78431701660156,171.0216588875202,168.5393629149387,169.8151358327416,57951600,0.005707272082122071,1,2023-05-17
2023-05-18,173.11825561523438,173.30616130301183,170.6755118549318,171.09087517456516,65496700,0.011849728622877576,1,2023-05-18
2023-05-19,173.22703552246094,174.44345770293714,173.00946211256743,174.44345770293714,55809500,-0.006973160223341065,-1,2023-05-19
2023-05-22,172.27761840820312,172.781999977239,171.5358950094103,172.0600450039918,43570900,0.0012645202098271813,1,2023-05-22
2023-05-23,169.66676330566406,171.46668610985583,169.3898544266195,171.2194449613945,50747300,-0.009068372205508046,-1,2023-05-23
2023-05-24,169.94366455078125,170.51726580029353,168.6382391925545,169.20194113871563,45143500,0.004383657817835215,1,2023-05-24
2023-05-25,171.0809783935547,171.98092464144923,169.7953214946183,170.50737715893996,56058300,0.003364084558523472,1,2023-05-25
2023-05-26,173.4940643310547,173.83032378662378,171.1996741500605,171.40736336995897,54835000,0.012173928354477172,1,2023-05-26
2023-05-30,175.34341430664062,177.01476677794446,174.6214744245607,175.00716998790764,55964400,0.0019213173880602346,1,2023-05-30
2023-05-31,175.29396057128906,177.3707920923561,174.80936252559982,175.37307954346696,99625300,-0.0004511466205865702,-1,2023-05-31
2023-06-01,178.10263061523438,178.13229834590607,174.97749886766357,175.73900583250884,68901800,0.013449631011218032,1,2023-06-01
2023-06-02,178.95315551757812,179.77399801140302,177.28180279681203,179.03227450268932,61996900,-0.0004419258222070193,-1,2023-06-02
2023-06-05,177.5982666015625,182.90900173212887,176.07525265044882,180.61461168229852,121946500,-0.016700448832134212,-1,2023-06-05
2023-06-06,177.2323760986328,178.1323225352186,175.47200499411858,177.9839838617166,64848400,-0.004222895491921078,-1,2023-06-06
2023-06-07,175.85768127441406,179.21027045240393,175.36319900574063,176.47083445864072,61944600,-0.0034745298627256458,-1,2023-06-07
2023-06-08,178.57733154296875,178.84434109966037,175.50165126625262,175.93678298136524,50214900,0.01500850769724026,1,2023-06-08
2023-06-09,178.96302795410156,180.21900204187077,178.6366678484163,179.4970621604222,48900000,-0.00297516962056651,-1,2023-06-09
2023-06-12,181.7617950439453,181.86069753893617,178.97292275194738,179.26961514651788,54274900,0.013901853336331222,1,2023-06-12
2023-06-13,181.28707885742188,182.11780541012092,180.42668457715504,180.782712398369,54929100,0.002789904257778053,1,2023-06-13
2023-06-14,181.9200439453125,182.35519080481038,180.0113494184458,181.3464426387383,57462900,0.003163013832683115,1,2023-06-14
2023-06-15,183.95730590820312,184.46168752877136,181.75191900244837,181.9299404833556,65433200,0.011143660133462178,1,2023-06-15
2023-06-16,182.87933349609375,184.92649747799743,182.2365125370702,184.66935702206612,101256200,-0.009693126974815227,-1,2023-06-16
2023-06-20,182.96832275390625,184.0463055632048,182.37495308855412,182.37495308855412,49799100,0.0032535699409557135,1,2023-06-20
2023-06-21,181.929931640625,183.36392727035516,180.57503989811684,182.85954567430247,49515700,-0.00508375994400224,-1,2023-06-21
2023-06-22,184.93637084960938,184.98582209518955,181.64311708726814,181.7123518491607,51245300,0.01774243174798001,1,2023-06-22
2023-06-23,184.61990356445312,185.49019723798705,182.96833449974372,183.5023838322858,53117000,0.006089946674418652,1,2023-06-23
2023-06-26,183.22547912597656,185.97479955864205,183.18591209060443,184.76826151663462,48088700,-0.008349823600625073,-1,2023-06-26
2023-06-27,185.98468017578125,186.31104030447904,183.62105538648717,183.83862880561904,50730800,0.011673560579214991,1,2023-06-27
2023-06-28,187.16152954101562,187.80435042269775,185.5297441703453,185.85608917215896,51216800,0.007023931121500316,1,2023-06-28
2023-06-29,187.4977569580078,187.97247073505395,186.85493613422335,186.99339054659535,46347300,0.002697241918220545,1,2023-06-29
2023-06-30,191.82945251464844,192.33381899614628,189.1493519786864,189.51527911897426,85213200,0.01221101225416964,1,2023-06-30
2023-07-03,190.3361358642578,191.74046380244184,189.64384856353968,191.64156130508144,31458200,-0.006811807584605669,-1,2023-07-03
2023-07-05,189.2185821533203,190.8503675642152,188.51641070905347,189.45593906907268,46920300,-0.0012528343894557732,-1,2023-07-05
2023-07-06,189.69326782226562,189.90095699553675,187.11207001663792,187.74500665795966,45094300,0.010377166343791879,1,2023-07-06
2023-07-07,188.57574462890625,190.5437894270152,188.140612922507,189.29769958287028,46815000,-0.0038138601554847428,-1,2023-07-07
2023-07-10,186.52862548828125,187.89340155065938,184.9759437256739,187.17144648236777,59922200,-0.003434396678379446,-1,2023-07-10
2023-07-11,186.0044403076172,187.21097817460068,184.5407771096242,187.07252375168784,46638100,-0.005709461884891128,-1,2023-07-11
2023-07-12,187.6758270263672,189.5845215693785,186.39016995526782,187.5868087386057,60750200,0.0004745444968123195,1,2023-07-12
2023-07-13,188.4373016357422,189.0801376574393,187.6856939986458,188.39774969290625,41342300,0.00020993850988354642,1,2023-07-13
2023-07-14,188.585693359375,189.07027643612716,187.53739312345638,188.13076292792113,41616200,0.002418160774844531,1,2023-07-14
2023-07-17,191.84922790527344,192.17558799962066,189.69327745817978,189.78228064107432,50520200,0.010891149886159437,1,2023-07-17
2023-07-18,191.59210205078125,192.18548682934457,190.2965608776665,191.21630577539946,48288200,0.001965294088586744,1,2023-07-18
2023-07-19,192.94696044921875,196.04240875931512,190.52398559723775,190.96903164949492,80507300,0.010357327482050194,1,2023-07-19
2023-07-20,190.9987335205078,194.3018715848771,190.3756810082794,192.9370956401489,59581200,-0.010046601526833206,-1,2023-07-20
2023-07-21,189.82186889648438,192.8184304455329,189.11969738642375,191.95803606721273,71951700,-0.011128302906685254,-1,2023-07-21
2023-07-24,190.6229248046875,192.759091941705,190.1284425094743,191.27564505606543,45377800,-0.0034124587643482142,-1,2023-07-24
2023-07-25,191.48330688476562,192.29426504028103,190.7910347339605,191.19651381171818,37283200,0.0014999911208102333,1,2023-07-25
2023-07-26,192.35360717773438,193.48102617402893,191.18663623876353,191.53276478098633,47471900,0.004285650017565738,1,2023-07-26
2023-07-27,191.08773803710938,195.02381285425056,190.42513357699178,193.85684188907683,47460200,-0.01428427196576283,-1,2023-07-27
2023-07-28,193.66893005371094,194.46010471349214,191.9975775461535,192.52172755154825,48291400,0.005958820943238825,1,2023-07-28
2023-07-31,194.2821044921875,194.3216715292241,193.10523413200033,193.89640887829788,38824100,0.0019891838952608536,1,2023-07-31
2023-08-01,193.45138549804688,194.55902113270218,193.12502533632087,194.07443808774235,35175100,-0.0032103794597297232,-1,2023-08-01
2023-08-02,190.4547882080078,193.02608689409655,189.73284833699685,192.887632465541,50389300,-0.012612753997941333,-1,2023-08-02
2023-08-03,189.06036376953125,190.247118290272,188.58566497931545,189.45595867004647,61235200,-0.002088057315759503,-1,2023-08-03
2023-08-04,179.9816436767578,185.31216139907355,179.91240892263954,183.47268693901358,115956800,-0.01902759108453127,-1,2023-08-04
2023-08-07,176.87631225585938,181.10907923772604,175.3928654606145,180.12011470756278,97576100,-0.01800910718366983,-1,2023-08-07
2023-08-08,177.81582641601562,178.28064095471063,175.6203239410226,177.70703971354655,67823000,0.0006121687843342224,1,2023-08-08
2023-08-09,176.22361755371094,178.93337110075507,175.05663139218126,178.87403563482027,60378500,-0.014817231979493597,-1,2023-08-09
2023-08-10,176.0060272216797,178.7553475423464,175.64011515660735,177.49935830249015,54686900,-0.008413163264881018,-1,2023-08-10
2023-08-11,176.06544494628906,176.88739582771854,174.83748251539495,175.60001780962375,52036700,0.0026504959536502067,1,2023-08-11
2023-08-14,177.71925354003906,177.94701832041608,175.5900993670502,176.2437010263368,43675600,0.008372228369635581,1,2023-08-14
2023-08-15,175.728759765625,177.73906787465035,175.3326457472995,177.14489684716207,43622600,-0.00799423018524149,-1,2023-08-15
2023-08-16,174.85728454589844,176.80816171418965,174.78795629022963,175.4118501481314,46964900,-0.0031615059174431555,-1,2023-08-16
2023-08-17,172.3122100830078,175.78815784652573,171.79724982185638,175.42175166053434,66062900,-0.017726088971816486,-1,2023-08-17
2023-08-18,172.79747009277344,173.40155375891743,170.29201204567954,170.62871045348956,61172200,0.01271040280102828,1,2023-08-18
2023-08-21,174.13436889648438,174.42156439236868,172.05474771785234,173.37184868637627,46311900,0.0043981777658002605,1,2023-08-21
2023-08-22,175.51087951660156,175.95651153189084,174.54038966607246,175.34253031574917,42038900,0.0009601161825897802,1,2023-08-22
2023-08-23,179.36312866210938,179.78896551377315,176.60019834939993,176.78835776449938,52722800,0.014564142855152595,1,2023-08-23
2023-08-24,174.6691436767578,179.34336155038372,174.30272234931607,178.91752463221655,54945800,-0.023744912434887126,-1,2023-08-24
2023-08-25,176.8774871826172,177.41224254469248,174.1145567754665,175.6594223889941,51449600,0.0069342411415068105,1,2023-08-25
2023-08-28,178.44216918945312,178.83828316683332,176.8180777049469,178.34313313971825,43820700,0.0005553118193639127,1,2023-08-28
2023-08-29,182.3340301513672,183.10646293821267,177.75884901223952,177.9569059889832,53003900,0.02459654003343345,1,2023-08-29
2023-08-30,185.8297882080078,186.0278602958339,182.94802670379437,183.14608368084174,60813900,0.014653354705868624,1,2023-08-30
2023-08-31,186.0476531982422,187.28552817850573,185.6614368088311,186.01794540757814,60794500,0.00015970389630396329,1,2023-08-31
2023-09-01,187.6222381591797,188.07776768138748,186.45367634199346,187.65194594928982,45766500,-0.00015831325361350402,-1,2023-09-01
2023-09-05,187.85992431640625,188.1372071331358,185.7902007519677,186.453699999912,45280000,0.007541949108518144,1,2023-09-05
2023-09-06,181.1358184814453,187.01820425840646,179.7097837342084,186.5725570668082,81755800,-0.02914007649804624,-1,2023-09-06
2023-09-07,175.83766174316406,176.48136579557718,171.85665159906446,173.48074295917408,112488800,0.013586054243176984,1,2023-09-07
2023-09-08,176.45164489746094,178.49167556913386,176.06542850593996,176.6200091931817,65551300,-0.0009532572016605309,-1,2023-09-08
2023-09-11,177.62020874023438,178.5510931586707,175.61979850768685,178.32332838951461,58953100,-0.003942948214517416,-1,2023-09-11
2023-09-12,174.58990478515625,178.38275585399316,173.12426491742679,177.7489644157226,90370200,-0.017772590917480076,-1,2023-09-12
2023-09-13,172.52015686035156,175.5801800069345,172.29237699747546,174.79783460289124,84267900,-0.013030354453269676,-1,2023-09-13
2023-09-14,174.03533935546875,174.39184798430878,171.89628758242847,172.31221179761187,60895800,0.010000031569908533,1,2023-09-14
2023-09-15,173.31240844726562,174.78796097983732,172.13396406629226,174.76815074757482,109259500,-0.008329562875628228,-1,2023-09-15
2023-09-18,176.24368286132812,177.64000941385729,174.4611399337141,174.76813049970744,67257600,0.008442914376904408,1,2023-09-18
2023-09-19,177.33302307128906,177.88758863735939,175.41183870970377,175.79805509398693,51826900,0.00873142752621177,1,2023-09-19
2023-09-20,173.7877655029297,177.95692035427507,173.69862701203755,177.52118590379774,58436200,-0.021030844188317164,-1,2023-09-20
2023-09-21,172.2428741455078,174.5898954535224,172.17356100214752,172.856870429388,63149100,-0.0035520502156205303,-1,2023-09-21
2023-09-22,173.09454345703125,175.36233909077248,172.36173107244514,172.97571228348323,56725400,0.0006869818425911098,1,2023-09-22
2023-09-25,174.37203979492188,175.2534062611611,172.46075278406465,172.51027081019092,46172700,0.010792221100733296,1,2023-09-25
2023-09-26,170.29202270507812,173.50058556280408,169.99492963397503,173.12428177613603,64588900,-0.016359687052566373,-1,2023-09-26
2023-09-27,168.77682495117188,171.36150860467507,167.41022120055555,170.94558441007192,66921800,-0.01268684105754685,-1,2023-09-27
2023-09-28,169.03433227539062,170.36133082824708,165.9941036111019,167.69742105029528,56294400,0.007972163296979905,1,2023-09-28
2023-09-29,169.5492706298828,171.39122924497295,168.68769934956754,170.3514112168,51861100,-0.004708740486430846,-1,2023-09-29
2023-10-02,172.0646209716797,172.60928898108386,169.27196778388654,169.55916323919894,52164500,0.01477630394381148,1,2023-10-02
2023-10-03,170.72772216796875,171.9458021063211,169.1630613901914,170.58908076573104,49594600,0.0008127214333730129,1,2023-10-03
2023-10-04,171.9755401611328,172.52020830533232,169.3116301465061,169.43046133768337,53020300,0.015021376931607208,1,2023-10-04
2023-10-05,173.21337890625,173.74813426454526,171.00499899742474,172.10423261632292,48527900,0.006444619478939458,1,2023-10-05
2023-10-06,175.7683563232422,176.26350633418187,171.50015053588783,172.1141468247828,57266700,0.02123131401963995,1,2023-10-06
2023-10-09,177.25381469726562,177.3132302836497,174.09475506108697,175.09495269037185,42390800,0.012329664411922719,1,2023-10-09
2023-10-10,176.6596221923828,177.9767230488949,176.22388776036024,176.3724418317021,43698000,0.001628260955613126,1,2023-10-10
2023-10-11,178.05596923828125,178.10548726772782,175.87731193966172,176.4714829606774,47551100,0.0089787100500363,1,2023-10-11
2023-10-12,178.9571533203125,180.57133234869775,177.3033387116547,178.32336180549302,56743100,0.003554169842932801,1,2023-10-12
2023-10-13,177.1151885986328,180.16529977566205,176.41206884050376,179.6602521369707,51427100,-0.01416597999872323,-1,2023-10-13
2023-10-16,176.98643493652344,177.3429435766639,174.79786506856496,175.03554253225204,52517000,0.011145692903553737,1,2023-10-16
2023-10-17,175.431640625,176.6893258679855,173.10444466932296,174.93649062028842,57549400,0.0028304558011646216,1,2023-10-17
2023-10-18,174.13436889648438,175.85749653944856,173.4114540423014,173.87689630601963,54764400,0.001480775168723954,1,2023-10-18
2023-10-19,173.758056640625,176.11496052795673,173.4906713911534,174.33241738277906,59302900,-0.0032946295977353468,-1,2023-10-19
2023-10-20,171.20306396484375,173.718419244541,170.96538653172513,173.60948564320893,64244000,-0.013861118644811267,-1,2023-10-20
2023-10-23,171.32191467285156,172.32211231863303,168.2816861592976,169.25219112217718,55980100,0.012228636669053944,1,2023-10-23
2023-10-24,171.7576446533203,171.98540943587548,169.78694209599936,171.3714282347356,43816600,0.002253680339617083,1,2023-10-24
2023-10-25,169.44033813476562,171.38131769667615,168.99469104064445,170.21277093543313,57157000,-0.004538042571203482,-1,2023-10-25
2023-10-26,165.2711944580078,169.71764765287952,164.06302704400315,168.71743481214864,70625300,-0.02042610686902571,-1,2023-10-26
2023-10-27,166.5883026123047,167.32113020792602,165.21178592419773,165.2910117543283,58499100,0.00784852633066666,1,2023-10-27
2023-10-30,168.63818359375,169.5096524459554,167.23195938000526,167.38051344932887,51131000,0.0075138384899378465,1,2023-10-30
2023-10-31,169.11354064941406,169.24226937820893,166.27136928302133,167.70731641765212,44846000,0.008384990361779627,1,2023-10-31
2023-11-01,172.28250122070312,172.53997379429074,168.46983997695696,169.34130885799144,56934900,0.017368428191246323,1,2023-11-01
2023-11-02,175.84759521484375,176.05554977286621,173.75806140886317,173.8174769968696,77334800,0.01167959777721725,1,2023-11-02
2023-11-03,174.93649291992188,175.10485722122255,171.66851493448934,172.5498813500308,79829200,0.013831429794203374,1,2023-11-03
2023-11-06,177.49148559570312,177.68954259678722,174.50079012453784,174.66913933099835,63841300,0.01615824223737901,1,2023-11-06
2023-11-07,180.05638122558594,180.67036248552094,177.23401974281032,177.4419743130807,70530000,0.014733869607944934,1,2023-11-07
2023-11-08,181.115966796875,181.67053238037917,179.8285737718667,180.5812114444328,49340300,0.0029613011684039743,1,2023-11-08
2023-11-09,180.64065551757812,182.33406032637882,180.0464693782347,181.18532362684607,53763500,-0.003006138126229792,-1,2023-11-09
2023-11-10,184.83511352539062,185.00369964258533,181.989212824357,182.42552132152326,66133400,0.01320863542782744,1,2023-11-10
2023-11-13,183.24855041503906,184.4682199516521,182.6635072771428,184.25999143916752,43627500,-0.005489205856510532,-1,2023-11-13
2023-11-14,185.86639404296875,186.53076740007103,184.7359652497266,186.12420582715117,60108400,-0.0013851598884555918,-1,2023-11-14
2023-11-15,186.43161010742188,187.90910668353808,186.20354524355434,186.2729648412074,53790500,0.000851681650902581,1,2023-11-15
2023-11-16,188.11732482910156,189.356830641734,187.06621119021287,187.9785007833142,54412900,0.0007385102296746062,1,2023-11-16
2023-11-17,188.09750366210938,188.78171334674664,186.98691120628507,188.65279989002153,50922700,-0.0029434825681668724,-1,2023-11-17
2023-11-20,189.84274291992188,190.29888780221057,188.28593119459046,188.2958417959073,46505100,0.008215269701448024,1,2023-11-20
2023-11-21,189.03952026367188,189.91213724546566,188.14708208188244,189.80306012274144,38134500,-0.004022800573266853,-1,2023-11-21
